,time1,object1,xloc1,yloc1,alt1,az1,time2,object2,xloc2,yloc2,alt2,az2,time_dif,pix_dif,ang_dist,pix_mid_x,pix_mid_y,ratio
5825,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:24:55,Arcturus,208.0,284.6666564941406,0.356341300976,4.83434303431,2887.0,318.0213930676731,71.5583154831375,318.25,170.0833282470703,0.22501101197273957
5828,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 05:02:00,Procyon,150.4761962890625,300.23809814453125,0.335475362793,4.49789239866,29462.0,370.3970465774533,85.4536201755569,289.48809814453125,177.86904907226562,0.23070815754382049
5829,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 03:02:08,Procyon,72.5,315.5,0.669470138479,4.0346207632499995,36654.0,440.8355702526737,85.28876577492697,250.5,185.5,0.19347069866898903
5831,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 12:07:00,Arcturus,188.5,272.5,0.41157333407499996,4.78109330676,3962.0,323.55679563254427,71.55436058899058,308.5,164.0,0.22114930533016267
5837,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 03:36:57,Capella,295.5,179.5,0.613452870614,5.28358938677,34565.0,181.8378398463862,44.633947646418925,362.0,117.5,0.24546017310877094
5838,2019-01-26 13:13:02,Polaris,428.5,55.5,0.7826711327500001,0.0158993790067,2019-01-26 03:06:57,Aldebaran,107.5,288.5,0.264964341373,4.85900717175,36365.0,396.6484589658707,74.10575115012547,268.0,172.0,0.18682979720463716
5884,2019-01-26 13:12:36,Polaris,429.0,55.5,0.7826498016079999,0.0158948128101,2019-01-26 13:09:20,Arcturus,257.5,311.5,0.221269071903,4.96422461738,196.0,308.1367391272907,71.55074328669961,343.25,183.5,0.23220451897215066
5886,2019-01-26 13:12:36,Polaris,429.0,55.5,0.7826498016079999,0.0158948128101,2019-01-26 13:09:12,Arcturus,257.5,311.5,0.221669021439,4.9638357157,204.0,308.1367391272907,71.55080267060163,343.25,183.5,0.232204711691468
5890,2019-01-26 13:12:36,Polaris,429.0,55.5,0.7826498016079999,0.0158948128101,2019-01-26 13:09:05,Arcturus,257.7777709960937,311.4444580078125,0.222019010062,4.963495433409999,211.0,307.9360603923792,71.55085445201104,343.3888854980469,183.47222900390625,0.2323562052487107
5894,2019-01-26 13:12:36,Polaris,429.0,55.5,0.7826498016079999,0.0158948128101,2019-01-26 12:38:25,Arcturus,222.5,293.5,0.31495199917800004,4.87400824093,2051.0,315.0972072234218,71.55863595923607,325.75,174.5,0.22710019104833556
5896,2019-01-26 13:12:36,Polaris,429.0,55.5,0.7826498016079999,0.0158948128101,2019-01-26 12:38:16,Arcturus,222.5,293.5,0.315410536138,4.87356902245,2060.0,315.0972072234218,71.55864536132762,325.75,174.5,0.2271002208870372
5898,2019-01-26 13:12:36,Polaris,429.0,55.5,0.7826498016079999,0.0158948128101,2019-01-26 12:38:05,Arcturus,222.5,293.5,0.315971014663,4.873032161969999,2071.0,315.0972072234218,71.55865647266467,325.75,174.5,0.22710025615024104
5901,2019-01-26 13:12:36,Polaris,429.0,55.5,0.7826498016079999,0.0158948128101,2019-01-26 12:37:28,Arcturus,221.5,292.5,0.317856617547,4.87122604797,2108.0,315.0003968251469,71.55869078052895,325.25,174.0,0.2271701607418938
